book_id,chap_num,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Author,Date,disp
12,23,0.19116427063510796,-0.11727170841170213,-0.03458107072394415,0.04955119644401752,-0.11246910317302465,-0.02669342901787741,0.18435649265326126,0.17313176701095986,-0.27418586333360057,0.13590759470770022,M. F. Jamison,1912,1912 M. F. Jamison
12,24,0.1860312052673749,-0.11936427719947873,-0.10012630549407905,0.058760290410411864,-0.11348050338196082,-0.06581598514208353,0.18160972447277673,0.12236790696847406,-0.23122215181289388,0.15878595033272216,M. F. Jamison,1912,1912 M. F. Jamison
13,1,-0.3019558325232081,0.25641758729367914,-0.14939288356550343,-0.1709287825705678,0.1528760562023173,-0.1382702437277283,0.1006920867317602,0.11061913092586993,-0.07621173731507991,-0.03019145449222815,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,2,-0.22819279974176934,0.15152650853173336,-0.02260460322534859,-0.15167194309631327,0.13128983959158366,-0.13653483645956982,0.005245297146113834,0.11932836430002136,-0.0012430037809877705,0.12109735532756877,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,3,-0.046739540058898466,0.07262479748109868,0.06169683154723385,-0.12583331192645902,0.21998704715614473,-0.15797151517928162,0.01447834505273459,0.1282427608220565,0.038281080557959785,0.13246546864585404,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,4,-0.2709478149956861,0.17657990011650843,0.03013630654443375,-0.17268366557076675,0.14156738702117638,-0.151770022524542,-0.0014123475930084665,0.19487310686166504,-0.07616647762873939,0.031032015939520784,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,5,-0.20827260232773726,0.08154324679713824,0.017812747532078087,-0.12236790489261631,0.10168257540921148,-0.14891551973812966,0.036850450027905,0.14411773487848348,-0.054066344821643526,0.1144891185106167,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,6,-0.19494036705136059,0.1012682292699154,0.03232479211903904,-0.13225439676553313,0.18552745714055294,-0.15063206967336026,0.022797293707676528,0.04358449859307387,0.004598629029825673,0.06660233590329732,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,7,-0.21431638395734445,0.09986674462691555,0.019053982433776526,-0.142405165376485,0.13760862432606513,-0.1694250759070109,0.02866106093447859,0.1614687267622556,0.015676949522146967,0.040557031210695024,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,8,-0.07681357381447532,0.1511352354556875,0.06947765143617722,-0.20358634588166796,0.27932959518351613,-0.148568298954829,-0.002738641978139238,0.12760487043785357,-0.023012180149533226,0.13697577354149104,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,9,-0.15234531067388868,0.11101872561798576,0.030896800702197885,-0.19153566001752304,0.24482624063864103,-0.1913184239138225,-0.01905640609273173,0.11962418767392854,-0.058055124340663976,0.08414631346525701,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,10,-0.1841153254359656,0.13146711840088784,0.015406678319011335,-0.14524713342964896,0.23073867866013908,-0.15611732059692546,-0.007833298793339473,0.2084852952434285,-0.06295319634027007,0.09585940134474341,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,11,-0.1228211308552282,0.1507337915175905,0.011013949363886786,-0.09407283328852933,0.11338498757200319,-0.13831831644263162,-0.05994250572076326,0.17514219912958273,-0.0504983566548092,0.1394658594104235,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,12,-0.2407616831803892,0.13594012449433304,0.020353528918623884,-0.16290249450589211,0.2355250775284018,-0.2019331994237465,0.03265726293397011,0.11299793488109325,-0.08926931955321964,0.018377346185276158,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,13,-0.24879704422973528,0.1207441410154957,0.005475554375579259,-0.14068399488433067,0.15280396342884892,-0.16647519076177103,0.02379531996752731,0.15483905154021058,-0.07760176965667175,0.14193951573721023,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,14,-0.029505783868569786,0.0966739833162121,0.04527860494207957,-0.09730514221110723,0.24115419751923578,-0.08423677109846751,-0.0019678669253736705,0.04996731452403622,-0.03136098990372089,0.11115108827845495,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,15,-0.11554762394958912,0.14239868044694917,0.0710128938969333,-0.15580296453156037,0.28668968055809574,-0.1471015902835685,-0.015315771661697335,0.1490352557649798,-0.10737065321761904,0.1370471949056336,Martha Griffith Browne,1857,1857 Martha Griffith Browne
13,16,-0.19106158998048642,0.1454000313048307,-0.02162583738942456,-0.1169641776212669,0.1601023501863933,-0.167507665333815,0.009308092822567423,0.21253425082597038,-0.09624049247004784,0.12335514658587539,Martha Griffith Browne,1857,1857 Martha Griffith Browne
