term_str,doc_count,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
aims,8,0.050000003384023876,0.05,1.3536996268376194,0.05,0.050000000183540866,0.05,0.05,2.137384026444023,0.050000000049550894,0.05000000071028383,0.05000000009247494,0.05,2.0305626153929244,0.05,0.0500000011042044,0.05,0.05000000024253753,0.050000000106917644,3.6783537254174976,0.05
air,94,1.906409153573367,0.050000000333233395,0.30856533814685755,0.0500000005932726,2.2037068308940606,1.9231399069612247,0.05000000022855299,4.611756821951676,7.520244708849754,5.14168147731998,66.67975405265642,1.8325286053546224,25.242523925471744,11.501117546319177,0.05000000063690977,2.3554317016892155,1.118080837163714,7.010848496375719,7.394210595243867,0.05000000018397763
airs,13,1.1854613272873344,0.0500000002969155,0.050000000161542366,0.05,0.0500000007827689,0.05000000012412979,0.05,1.1751811567455075,0.050000000421317366,0.05000000055632831,7.326773071114449,0.05000000180528411,0.05000000159828544,0.05000000035731537,0.05000000020479678,0.05000000258618879,1.7413688967097587,0.0500000000740862,2.8212155391325613,0.05
aisle,7,0.05000000102351899,0.05,0.05,0.05000000032944351,0.05000000027033443,0.05000000479617065,0.05,0.05000000001841749,7.698252812699573,0.05,0.050000000013777336,0.05,0.05,0.05000000075596881,0.05,0.05,0.05000000002735603,0.05000000046192863,1.4017471795253937,0.050000000052928754
alarm,38,0.8857165278630715,0.05000000004446137,16.221357634948273,0.05,2.1637086084930055,0.05000000006368818,0.050000000970630926,2.4161768798493584,0.050000000153796235,0.050000000711035636,6.272014503766965,1.4902418895758223,4.872547293308478,0.050000000051630654,1.1917447862688253,0.05000000029373453,0.050000000827899814,11.936491871791329,0.05000000103649532,1.0499999999372998
alas,7,0.05000000017872518,0.05,0.05000000056196046,0.05,0.0500000006964543,0.05000000018105758,0.05000000029624387,6.739869201484203,0.05000000043220421,0.050000002681991014,2.242387672726664,0.05,0.050000000691200794,0.05,0.16774311580598575,0.05,0.05000000088514792,0.05000000009886188,0.050000003238481076,0.05
alert,9,1.049999992697422,0.05,0.05,0.05,0.05,0.05000000721350214,0.05,0.05000000003810328,0.05000000011368956,0.05000000090402453,2.058524717698544,0.05000000142399094,0.05000000010068829,0.05,0.05,0.05,0.05,6.041475279779004,0.05,0.05
allegiance,8,0.05000000021508209,0.050000000229300415,3.178641069001609,0.05,0.05000000084897008,0.050000000155963724,0.05,0.05000000066922806,0.05,0.05000000495570616,3.1808115416155114,0.050000000273613635,1.2650386437128773,0.05000000001136608,0.050000000916890316,0.05,0.05000000101970671,4.575508734276126,0.05000000205413621,0.05
allers,8,0.050000000026833365,0.05,0.05,0.05,0.05,0.05,0.05,0.050000000019294416,0.05000000002578501,0.05000000010801249,9.049999999576084,0.05,0.05000000003383645,0.05,0.050000000045876986,0.050000000064511343,0.05000000000856073,0.05000000003610975,0.050000000046827496,0.05
alley,7,0.05000000057469531,0.05,0.05,0.05,0.05000000018997595,0.05000000045585139,0.05,0.05,0.050000000574767334,0.05,1.072538699340404,0.05000000034296404,0.050000000462117146,1.0499999981625998,0.05,0.05,0.05000000112125785,6.027461298460184,0.05000000028484123,0.05
allowance,10,3.049999986602506,0.05,0.05,0.05,0.050000004895567975,0.050000005611540194,3.3269689288238173,3.266873537003287,0.05,0.05000000078175208,0.05000000113415155,0.050000000522051724,2.0246369627448506,0.05000000018428849,0.05,0.05,0.05000000092039917,7.581520568233425,0.05000000248393446,0.05
allusion,7,0.0500000001101183,0.05,0.05,0.05,0.4428120717337063,0.050000000156045735,0.05,0.050000000008248384,0.05,3.015910224519261,0.05000000019607176,2.049999999892639,2.691277702404773,0.05000000010226043,0.05,0.05,0.05,0.05000000006338671,0.05000000079435716,0.05
aloud,14,0.05000000111709449,0.05,0.05,0.05000000489961763,1.666541627869241,0.9434540827748087,0.050000004278413335,0.05,1.2101527469142581,0.05000000011979632,5.92450458026039,0.05000000012467543,0.050000000130838836,0.05000000114139723,0.05000000023437598,0.0500000000648148,2.4840025050636307,3.0713444449679805,0.05,0.05
alphabet,7,0.05000000014806087,0.05,0.05000000002210285,0.05,0.0500000000185466,0.05,0.05000000006116724,0.0500000000294272,0.050000000165535,0.05,1.9658066055311014,0.05,0.0500000003437563,8.134193393611877,0.05,1.0499999996069078,0.05,0.05000000023881367,0.050000000208056374,0.05
altar,40,0.05000000052616999,0.050000000285629335,0.05000000495014092,0.050000000093144086,0.05000000053606128,0.05000000009421961,0.050000000454008715,0.0500006660557409,39.46545182374741,0.05000000216452335,0.0500000003224015,0.0878028043155381,1.3867672263624171,0.05000000029942498,0.050000000005586694,0.05,5.119462114731938,57.646315071943356,6.594200282428172,0.05000000064194526
amazement,13,0.050000000132663695,0.05,0.0500000017642065,0.05,0.05000000010406715,0.05,0.05000000047283304,1.1203009784967675,1.0973032339144444,0.05000000024799332,9.908268078560548,0.07412769388629811,0.05000000106712031,0.05000000027475135,0.050000008422066956,2.0500000004039696,0.05000000097879918,0.050000000435971484,0.05000000079633119,0.05
ambition,61,24.739552407084254,2.710202703820105,5.22117531481696,0.05,0.050000000403133814,0.05000000218191487,4.142853251600727,7.502002085161229,2.092924858049657,0.05000000117918804,8.97631576707229,0.05000000011867136,13.434433949232115,10.457328206608778,3.0989929509822756,1.174218498223399,0.05000000021535452,0.050000000584476956,0.05000000089140306,0.05000000172926609
amen,44,0.050000000011430165,0.05000000001172081,0.050000000040326266,0.05,5.671561850335674,0.05000000003130263,0.05000000009129814,1.0712611547750432,86.3895419778086,0.05000000022342137,0.05000000080884598,0.05000000060323991,0.05000000006865609,0.05000000080177403,0.05,0.05,0.05000000048628324,12.067635013694533,0.050000000171228416,0.050000000008979605
ammunition,9,0.05,0.05,0.05000000140411702,0.05,1.05175655609171,0.05,0.05,2.1297263620140985,0.05000000128165125,0.05,0.05000000006470002,0.05,11.709492384534963,0.05,2.3090246934288583,0.05,0.05,0.05000000088097285,0.05000000027229788,0.05
amounts,11,6.274410969871278,0.05,0.05000000012368382,0.050000000122305835,0.05000000014041234,4.244068166094034,0.05,0.0500000002800956,0.05000000003156961,0.05000000030564913,0.05000000014710884,0.05000000228455379,0.05000000181593953,0.05000000008488858,0.05,0.05000000281889283,0.05,0.05000000009280781,3.6315208557618464,0.05
amusement,19,0.05000000038438937,0.05,0.05000000276945529,0.05,0.05000000054054322,0.05000000038250395,0.050000002031564995,5.865757554563685,0.05000000198134299,0.05000000023304501,1.633031648662693,0.05000000338045167,2.1202998064465945,2.9013872682875776,0.05,0.05000000082177056,0.05000000035963433,0.050000000705971326,8.729523708399972,0.05
analysis,8,4.679764627081177,1.8982930613685682,0.05,0.05,0.05000000001139738,0.05000000031972891,0.05,0.050000000010994756,0.05000000000842109,0.05000000003538047,0.05000000011478703,0.05000000026828662,1.2738136063651255,2.074047382092229,0.05,0.05,0.05,0.05000000003148595,1.324081322267781,0.05
ancestors,12,0.05000000007506233,0.05000000016928006,0.05000000476775105,0.05,0.05000000001191413,5.152022551751977,0.050000000039205746,0.050000000255166134,0.05000000005294583,0.050000002148777,7.132426273320605,0.05000000209177228,0.050000002649486695,3.4456846443624034,0.05000000024512208,0.05000000277922359,0.05000000003627853,0.05000000003614769,2.4698665151674977,0.05
ancestry,9,4.2449998920678,0.050000000138955634,0.05000000098218641,0.05,0.05,0.05000000139407214,0.05000000000744131,0.050000001570241696,0.050000000311070214,0.050000007822627174,0.05000000040651829,0.05,0.05000000113651418,9.855000089890565,0.05,0.05,0.05000000029575752,0.05000000000943162,0.050000003916191506,0.05
anchor,10,0.050000000015096815,0.05000000043682874,0.05000000041434119,0.05,0.05000000117239315,0.05000000044496632,0.05000000079925636,0.05000000022030127,3.758039486437763,0.05,1.577709347684268,0.050000005102204634,5.814251151450189,0.050000000920957896,0.05,0.05000000144996419,0.050000000733932785,0.05000000179141832,0.05000000035179793,0.05000000053211501
ancient,13,0.9798000697778472,0.05000000010921186,0.05000000084257715,0.05,0.050000000848281996,0.050000001250525984,0.05000000004021217,0.050000000176745295,0.050000000038429235,0.05000000076222712,0.050000000203815426,0.05,0.05000000053163467,0.05000000026382693,1.8517949087221088,0.05,3.5747300256914105,0.05000000014449681,9.793674990574337,0.05
anecdotes,7,0.050000105737276826,0.050000000021754094,0.05000000052990478,0.05,0.050000000063811154,0.05000000006489682,0.05,0.05000000031736577,0.050000000349401774,0.05000000166695992,0.05625611243103908,0.05,2.2277488477185847,0.05,0.05,0.05,0.05000000019320161,0.05,6.865994930877761,0.05
angel,25,1.0723295697472202,0.05000000004466079,0.05000000026107341,0.050000002102396336,0.05000000032126192,0.0500000001438867,0.05000000002981999,0.9404577792112923,6.418766958747073,0.05000000102278239,17.121417132052255,0.050000002610679106,0.05000000015151262,0.05000000071621415,0.05000000002348438,0.05000000015718546,0.050000002730597674,0.4741118442889869,1.2947238492406974,3.028192856346839
angels,24,0.9536495834751991,0.05000000006751428,0.05,0.05,1.471450763652848,0.05000000056703863,0.05,0.05000000007273394,18.304620957548522,3.4854946003442384,5.108085223638839,0.05000000008747843,0.05000000014939888,0.050000000937174834,0.05,0.050000000075440074,2.406817918021542,1.6198809506575311,0.05000000054567194,0.05000000011970195
anger,14,0.050000000466223396,0.05000000007170508,0.05000000009727372,0.050000000712463674,0.05000000046533135,0.050000000032773204,0.05000000011514213,4.371914076172907,0.050000000205822646,0.05000000021081336,8.258835937048167,2.560550251807051,0.050000000380847336,0.0500000003665491,0.050000000037337275,0.050000000748055565,0.050000000052532,0.05000000077929605,1.0086997297550797,0.05000000044268281
anguish,11,0.05000000359607381,0.05000000240906137,0.05,0.05,1.142997112578089,0.050000005031987975,0.05000000008368098,2.4183739754566234,0.05000000097700598,0.050000001995252834,6.588628877702093,0.050000000142344514,0.05000000532454195,0.05000000018262279,0.05,1.0500000004334347,0.050000000281292714,0.050000003770499166,0.05000000990789887,0.05
animal,21,0.05000000273673675,0.05000000037346164,0.05000000007284919,0.12582145240474504,0.050000001695982926,0.050000000027560776,0.05000000031923953,0.05000000010990565,0.8663483404440836,0.05000000050002715,10.913748523278525,1.8024205101913318,0.05000000032857105,0.050000001075941485,0.05000000003404592,0.05,0.05000000009534858,4.989098584881677,4.602562581379712,0.05
animals,23,0.050000000690175475,0.050000000133274575,4.060670438046743,0.9175181130546586,0.050000000077602476,0.05000000208754184,0.05000000008211794,0.050000000096531855,0.0500000003096912,0.05000000021267963,2.6295784362096137,9.357294913319652,2.9854766001567197,3.473786096551895,0.05000000111882447,2.1368336372328716,1.8552383381737667,0.05000000049866482,2.03360342138511,0.050000000525066965
ankles,8,0.050000000080722334,0.050000000055974,0.050000000099826636,0.05,0.05,0.050000000076707185,0.050000000315798716,0.050000000123011375,1.4971095341511944,4.247572435131059,4.405318028156222,0.050000000018473434,0.050000000099106524,0.050000000070532014,0.05,0.05,0.05,0.05000000125367442,0.05000000034230979,0.05
anniversary,14,5.457149145666469,0.05000000193647529,0.05000000094240591,0.05,0.05000000031305748,0.0500000001744263,0.05,0.05000000077230327,2.6918140116985345,0.0500000004956159,1.0339073631776765,0.05000000021484772,2.375106911686399,0.050000000008924905,0.05,0.05000000032845013,0.05,0.05000000055277032,6.692022561989476,0.05
announcement,21,0.05000000183945098,0.05000000011398675,0.05000000371333768,0.05,3.782615343459634,0.05,0.05000000037308923,3.193232658057106,0.05000000142407001,0.05000000087893798,8.514614607012902,0.05,0.5841930207624817,0.05000000075707195,0.050000003329842696,0.0500000000669602,0.05000000013806412,2.342873717217289,5.8824706407996885,0.05
answer,83,5.5579120803552975,1.1624260483717348,0.05000000106101433,1.275874850307834,0.06793440083630073,0.050000000253195856,0.050000000549182744,7.186971463633752,26.863611793432636,0.0500000006874681,17.739370652168386,0.05000000026881658,9.919006560987656,0.05000000088914929,1.0827045643901192,2.161559532287116,0.05000000041540592,24.703384348592834,21.424936302969346,5.504307397494519
answers,16,0.050000003966590024,0.050000000851109096,0.05000000080729475,0.05000000919114775,0.05000000033614918,0.050000000335811576,0.05000000038500138,4.52455914549841,3.11239840262208,1.3527167931638613,3.0209283821980026,0.050000000488425074,3.234704629280261,0.05000000214426024,0.05000000014843665,0.05,0.05,0.05000000054652284,3.054692627977852,0.05
anticipation,8,0.05000000167852493,0.05,0.05000000954567136,1.0500000004002075,0.05,0.05,0.05,2.0364479358117276,0.050000002613718945,0.0500000007180656,3.3125593798213706,0.05000000028941274,0.05000000222262394,0.050000000295097886,0.050000000047000476,0.05,0.05,1.1706977927708426,0.6802948737151668,0.05
antiprohibition,1,0.050000000130113145,0.05,0.05,0.05,0.05,0.0500000015884367,0.05,0.05,0.05,0.05,0.05,0.05,0.05,9.049999997851332,0.05,0.05,0.05,0.05,0.050000000424054815,0.05
antislavery,24,0.050000038974544934,0.05000000003589752,0.05000000031105322,1.1165961493512568,0.05000000347915,0.050000000074374454,0.0500000000336861,0.05000000017926255,0.05000000024451002,29.714619569280337,0.05000000026099654,0.050000000254051165,0.050000000144537086,0.050000000093772014,0.050000000073772255,0.05,0.05000000150246619,0.050000000415398135,7.31878423527211,0.05
anxiety,39,7.993624232147633,1.6600785717670148,3.0780049598645958,0.05,2.1989524768454145,0.05000000002023777,0.05000000037979017,2.1594348136264787,4.797936740983756,0.05000000030855177,16.33998384038427,4.498545629950071,0.05000000068273299,0.05000000067132103,0.050000001886591955,0.05000000097122925,0.05,0.7192518437288096,2.054186885734487,0.05
anybody,50,0.2669709513732697,0.05000000013354231,0.05000000001768334,0.05,0.05000000130094001,0.0500000000167,2.947221652459247,4.6853851286515145,33.86778392123219,0.05000000162271135,7.732634335463036,0.05000000016954283,0.05000000039277257,3.207200051719004,0.050000000002381,0.050000000134457705,0.12203066153277314,9.047420321972266,7.5733529717628185,0.05
apartment,22,0.05000000005487639,0.050000000002938354,0.05000000108030381,0.05,0.050000000453623225,0.050000000407547096,0.05000000212400904,0.050000000046702166,0.05000000015329643,1.0942965218071072,20.53267545337637,0.05000000004246685,2.9869977767134515,0.05000000006819052,0.05000000183149046,0.05000000017634459,0.05,0.050000000809549826,2.5860302408207416,0.05
apartments,11,0.05000000000254315,0.05000000005676696,0.05000000029145071,0.05,0.05000000026338949,0.05000000002594565,0.05000000051907529,0.05000000014865086,3.177933044822835,6.7328128329661565,2.390233939163926,0.05000000047678222,0.050000001180098196,0.050000000023929854,0.05,3.2445530675453886,0.05000000082392541,0.0500000001158882,0.050000001786267484,0.7044671097537194
apology,8,0.05000000020348281,0.05,0.05000000049423856,0.05,0.05000000007139252,0.05000000007057277,0.05,4.171555691923045,0.05000000001159944,0.05000000058558843,0.0500000000977663,0.05,0.05000000006608736,0.05000000005220427,0.05,1.050000000045867,0.05000000155719561,0.05,6.928444304805959,0.05
apostle,6,0.05000000004976076,0.05000000024788114,0.05,0.05,0.05000000012269255,0.05000000001969314,0.05,0.05000000004040262,0.05,0.05000000024250725,3.2551797117311136,0.05,0.05000000009557409,0.05,0.05,0.05,4.844820287063635,0.0500000002643183,0.050000000110404494,0.05
apostles,12,0.05000000031218751,0.05000000006710931,0.050000000075534824,0.05,5.929187362345228,1.0299965309903119,0.05,0.9808911055593618,0.05,4.0129786248491515,2.112064504063317,0.05,0.05000000038990727,0.050000000005784535,0.05,0.05,0.05000000223112127,0.05000000056906956,1.2348818685084966,0.05
apparatus,6,7.262197024162884,0.05,0.05,0.05,0.05000000017435314,0.05,0.05,0.05000000010463962,0.05,0.05,0.050000000026766724,0.05,0.05000000008453536,0.05000000289419122,0.05,0.05,0.05,0.05000000020771736,2.837802972326746,0.05
